lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,6839,,56,,,,,,11.977400779724121,4.70855712890625,1.4510128498077393,5.817831039428711,,,,,
0.0007470073549231411,6840,,,,,,,,,,,,,,,,
,6849,0.41857481002807617,57,,,,,,,,,,,,,,
,6899,0.48741477727890015,57,,,,,,,,,,,,,,
,6949,0.45352697372436523,57,,,,,,,,,,,,,,
,6959,,57,0.8209283947944641,19.89366340637207,3.8546743392944336,1.9716438055038452,14.06734561920166,,,,,,,,,
,6959,,57,,,,,,11.426839828491211,4.564675331115723,1.4187132120132446,5.443451404571533,,,,,
0.0007371973969052627,6960,,,,,,,,,,,,,,,,
,6999,0.3770896792411804,58,,,,,,,,,,,,,,
,7049,0.45403826236724854,58,,,,,,,,,,,,,,
,7079,,58,0.9169036746025085,21.754541397094727,4.408506870269775,1.8830305337905884,15.463004112243652,,,,,,,,,
,7079,,58,,,,,,10.655308723449707,4.245582103729248,1.385327935218811,5.024398326873779,,,,,
0.0007272682546199035,7080,,,,,,,,,,,,,,,,
,7099,0.48823082447052,59,,,,,,,,,,,,,,
,7149,0.3252296447753906,59,,,,,,,,,,,,,,
,7199,0.5002349615097046,59,,,,,,,,,,,,,,
,7199,,59,0.8450223803520203,20.40319061279297,4.7851128578186035,1.5285778045654297,14.089499473571777,,,,,,,,,
,7199,,59,,,,,,10.33426284790039,4.265871524810791,1.3683762550354004,4.700015068054199,,,,,
0.0007172249276892202,7200,,,,,,,,,,,,,,,,
,7249,0.38772132992744446,60,,,,,,,,,,,,,,
,7299,0.3431500494480133,60,,,,,,,,,,,,,,
,7319,,60,0.8818696141242981,20.13735008239746,4.8737263679504395,1.5507310628890991,13.71289348602295,,,,,,,,,
,7319,,60,,,,,,10.330613136291504,4.198146820068359,1.3924888372421265,4.73997688293457,,,,,
0.0007070724732307769,7320,,,,,,,,,,,,,,,,
,7349,0.43472063541412354,61,,,,,,,,,,,,,,
,7399,0.33746111392974854,61,,,,,,,,,,,,,,
,7439,,61,0.8260949850082397,19.78289794921875,5.228178977966309,1.4621179103851318,13.09260082244873,,,,,,,,,
,7439,,61,,,,,,9.760597229003906,4.120376110076904,1.3532675504684448,4.286953449249268,,,,,
0.0006968160033111347,7440,,,,,,,,,,,,,,,,
,7449,0.3519262671470642,62,,,,,,,,,,,,,,
,7499,0.5307762026786804,62,,,,,,,,,,,,,,
,7549,0.35083574056625366,62,,,,,,,,,,,,,,
,7559,,62,0.878508448600769,21.289321899414062,5.693398475646973,1.5064244270324707,14.089499473571777,,,,,,,,,
,7559,,62,,,,,,9.859600067138672,4.07447624206543,1.3311147689819336,4.454009056091309,,,,,
0.0006864606823717715,7560,,,,,,,,,,,,,,,,
,7599,0.3758368492126465,63,,,,,,,,,,,,,,
,7649,0.47139063477516174,63,,,,,,,,,,,,,,
,7679,,63,0.932551383972168,21.710235595703125,5.892777919769287,1.5064244270324707,14.31103229522705,,,,,,,,,
,7679,,63,,,,,,9.28641414642334,4.0334930419921875,1.2815030813217163,3.9714179039001465,,,,,
0.0006760117246286306,7680,,,,,,,,,,,,,,,,
,7699,0.42120686173439026,64,,,,,,,,,,,,,,
,7749,0.3747159242630005,64,,,,,,,,,,,,,,
,7799,0.5255016088485718,64,,,,,,,,,,,,,,
,7799,,64,0.8304750919342041,19.58351707458496,4.142667293548584,1.4842711687088013,13.956579208374023,,,,,,,,,
,7799,,64,,,,,,9.051955223083496,3.929243326187134,1.2621372938156128,3.860574245452881,,,,,
0.0006654743914466059,7800,,,,,,,,,,,,,,,,
,7849,0.3992663621902466,65,,,,,,,,,,,,,,
,7899,0.42322883009910583,65,,,,,,,,,,,,,,
,7919,,65,0.935143232345581,20.51395606994629,3.8768277168273926,1.8165706396102905,14.820558547973633,,,,,,,,,
,7919,,65,,,,,,9.066515922546387,3.899606466293335,1.241159200668335,3.925750494003296,,,,,
0.0006548539886902862,7920,,,,,,,,,,,,,,,,
,7949,0.39273127913475037,66,,,,,,,,,,,,,,
,7999,0.30547797679901123,66,,,,,,,,,,,,,,
